icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a06e1f5,SWA537,United States,-141.038967820328,11.337379367933224,14168.361311867995,417.8060488286611,SWA,FRA,FRA,Climb,False,0.0,2023-01-27T10:39:00
a035ec6,DLH2741,United States,-94.51738155419677,-86.87972877217604,33207.59604970734,380.3227714511314,DLH,CDG,ORD,Descent,False,0.0,2023-01-27T17:42:00
a021595,DLH3276,United States,131.7485919269916,63.88044134690591,27104.603683137866,430.2061234335134,DLH,CDG,JFK,Cruise,True,0.019816879409422637,2023-01-27T09:24:00
a0ed91c,SWA8545,United States,47.32451940406199,-22.28544918381587,26594.66881083971,417.4815068859607,SWA,ORD,LHR,Climb,False,0.0,2023-01-27T09:28:00
a0a0495,AFR5481,United States,-51.57165559657042,-33.6110748720921,25990.844657997557,403.05813543795716,AFR,FRA,JFK,Cruise,False,0.0,2023-01-27T10:39:00
a0a20f2,KLM2339,United States,-44.31855676829281,57.48874951661682,11639.626309393694,338.63447245666396,KLM,LHR,SIN,Descent,False,0.0,2023-01-27T12:15:00
a0e6800,BAW9876,United States,12.84425677535262,65.59806122408352,37453.47175402555,341.94115265081086,BAW,DXB,DXB,Descent,False,0.0,2023-01-27T01:21:00
a0de519,KLM9112,United States,-175.8935517924871,76.71787429774801,39036.05308245073,530.8540389093394,KLM,SIN,DFW,Cruise,False,0.0,2023-01-27T04:27:00
a0e5a59,DAL254,United States,-144.9552317596808,-43.05749825723274,24546.524750798235,471.3087509359383,DAL,DFW,CDG,Descent,True,0.0,2023-01-27T00:01:00
a094b1f,AAL2142,United States,-67.90810216927903,-48.100734958995346,23644.36111056016,473.33404570571656,AAL,JFK,DFW,Climb,True,0.04031803375669581,2023-01-27T01:08:00
a0e6d20,KLM595,United States,-52.1447952270168,-45.576109843249654,19238.963062896204,499.5563514490884,KLM,DXB,CDG,Cruise,False,0.0,2023-01-27T01:24:00
a04a17c,UAL6898,United States,137.6980580357921,1.9493535409944371,12176.669684697932,301.7900914990617,UAL,DXB,HND,Descent,False,0.0,2023-01-27T21:31:00
a029034,KLM5133,United States,-96.82062169571418,48.89799250937253,38270.36987736948,412.4564173049732,KLM,LHR,ORD,Cruise,False,0.0,2023-01-27T03:13:00
a06341c,DLH4071,United States,-130.15831690868643,-20.207442621630747,25358.80928093922,500.4006149195134,DLH,SIN,LAX,Climb,False,0.0,2023-01-27T14:37:00
a064d72,SWA7496,United States,-133.54920592479334,58.34196625656776,28695.17900266827,483.4571911246723,SWA,SIN,DXB,Climb,False,0.0,2023-01-27T12:14:00
a0319e7,UAL2741,United States,75.42929214087215,-0.8040038018993272,21297.465950143174,444.76823309668123,UAL,CDG,DXB,Descent,False,0.0,2023-01-27T16:21:00
a0ac3c1,AFR5574,United States,15.444468714351217,-61.04673442454457,28252.58610592597,341.77612998497375,AFR,JFK,CDG,Cruise,True,0.0,2023-01-27T06:23:00
a0c0d9f,AFR1575,United States,-90.37157053240747,-12.213272114275924,37382.71474670361,306.937936012625,AFR,DFW,LAX,Descent,False,0.0,2023-01-27T01:35:00
a078c94,UAL4705,United States,79.79583793158247,-27.15858744583923,34060.56683899103,454.7619400887195,UAL,HND,DFW,Descent,False,0.0,2023-01-27T02:50:00
a0a426d,AAL7163,United States,-151.56020489795046,-16.197578443958733,37474.86709157599,353.75052746269307,AAL,SIN,SIN,Climb,False,0.0,2023-01-27T11:32:00
a0f0363,BAW2255,United States,141.15038524625663,87.52630761039364,26213.9645586229,301.9072252954683,BAW,ORD,FRA,Climb,False,0.0,2023-01-27T04:31:00
a097b8b,DLH1104,United States,128.56680322886308,-40.77193132643232,29851.7127257523,397.1553594443229,DLH,SIN,DFW,Climb,False,0.0,2023-01-27T20:13:00
a0d5f4c,AFR7516,United States,3.04320136893503,-63.5526381069886,13324.587469000817,318.90409640467055,AFR,JFK,LHR,Cruise,False,0.16563440932699003,2023-01-27T05:34:00
a05615f,AAL6892,United States,113.73053777801954,69.3160445816747,23453.666144836847,438.09955039873,AAL,LHR,HND,Cruise,False,0.0,2023-01-27T03:25:00
a092446,BAW730,United States,118.03324964375781,-17.149389463805207,26363.438621917903,471.59162967366683,BAW,FRA,HND,Cruise,True,0.0,2023-01-27T09:44:00
a0426c2,BAW6255,United States,24.21574026642284,42.856778026230785,16319.960612389918,538.6224955413386,BAW,FRA,CDG,Cruise,True,0.0,2023-01-27T06:21:00
a07290a,DLH527,United States,-12.075024144221544,16.14125204903131,39546.63689220866,445.02897264915794,DLH,CDG,LHR,Cruise,False,0.0,2023-01-27T16:38:00
a0cc7c5,UAL6096,United States,142.9989438258993,87.9057369467734,28564.26398851205,450.9795007418552,UAL,LAX,DXB,Cruise,False,0.0,2023-01-27T00:50:00
a069350,AAL867,United States,-130.67227847557854,-36.38240994769779,39678.92635036535,411.9433589200429,AAL,FRA,ORD,Climb,False,0.0,2023-01-27T00:26:00
a07f833,AFR4609,United States,-121.02155388070281,-84.74713188199014,31676.312703704854,492.9494385687865,AFR,HND,CDG,Climb,True,0.0,2023-01-27T10:35:00
a0c597b,UAL8786,United States,-179.30839088760072,-31.39229723042765,20192.176363155697,343.85866761293005,UAL,HND,LHR,Climb,False,0.0,2023-01-27T19:57:00
a05723d,AAL425,United States,74.18868129576049,-31.490291301817713,33381.987326485396,428.3433980858665,AAL,HND,LAX,Descent,False,0.0,2023-01-27T08:08:00
a0a630e,SWA3079,United States,96.0328264309328,5.703278520619904,28431.281478589262,319.25700974249054,SWA,LHR,DXB,Descent,False,0.0,2023-01-27T08:51:00
a0ae121,BAW1662,United States,-18.435812789540932,-30.637672152273787,30759.50468430868,455.94301620586054,BAW,FRA,DFW,Cruise,False,0.0,2023-01-27T06:01:00
a021e21,DLH747,United States,-111.29665211682065,11.703351256657228,15270.611397469018,545.1685920240309,DLH,FRA,LAX,Descent,False,0.0,2023-01-27T18:37:00
a08bcee,DAL8106,United States,160.49291330636595,-73.45258189411996,18537.207234632246,326.3466520631617,DAL,ORD,LHR,Descent,False,0.0,2023-01-27T13:53:00
a0b5f7b,KLM6892,United States,58.76935324453109,-41.766120892561815,12017.8413204742,337.6815825773508,KLM,DFW,SIN,Cruise,True,0.0,2023-01-27T11:19:00
a089bc9,KLM7170,United States,-160.6936757433349,31.818006731184624,35325.22575572225,336.8457227250208,KLM,HND,ORD,Cruise,False,0.0,2023-01-27T13:03:00
a0404ce,SWA1477,United States,111.23705797482154,-58.0154971216156,38410.73657297951,474.9175963613481,SWA,DFW,DFW,Cruise,False,0.028457979580732404,2023-01-27T09:38:00
a0c5cdd,AFR4431,United States,-45.96952556650464,-81.50475278569753,15002.160443024459,316.78176446721375,AFR,HND,LAX,Cruise,False,0.0,2023-01-27T02:48:00
