icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a037592,BAW3172,United States,-93.58091730130187,-70.2855613938359,10389.483180826755,332.70726793973785,BAW,DFW,DFW,Descent,False,0.0,2023-01-15T21:31:00
a0e4a2d,DAL4964,United States,130.71997193678857,32.3238584704924,19501.2968641293,354.7505688210555,DAL,JFK,JFK,Climb,False,0.0,2023-01-15T10:17:00
a094497,DAL7517,United States,-46.1236334442587,-5.472414234737855,38384.661970094035,498.4494849541543,DAL,JFK,HND,Climb,False,0.0,2023-01-15T00:53:00
a0da8b3,DLH398,United States,137.65973476263764,-30.5239654700636,35552.94347490923,459.84909031091286,DLH,CDG,JFK,Climb,False,0.2601511550367286,2023-01-15T22:26:00
a0e7260,KLM1747,United States,177.8417833131902,9.391849956006368,23339.322230035912,345.37573366444104,KLM,CDG,JFK,Climb,False,0.0,2023-01-15T02:21:00
a0a4370,DLH5501,United States,-75.76786776743678,-46.20395422115232,37932.14035712021,370.67168208119966,DLH,SIN,LHR,Descent,False,0.0,2023-01-15T00:14:00
a02195d,DLH3164,United States,-90.75573728340555,-3.42938807590275,14889.451155333863,445.8264302620154,DLH,DXB,JFK,Climb,False,0.0,2023-01-15T05:58:00
a02814b,UAL2535,United States,-75.27509327646956,30.455280171966308,21141.7001675072,493.80644914379354,UAL,LAX,SIN,Cruise,False,0.0,2023-01-15T14:16:00
a0ba514,DLH9386,United States,121.19125779093247,-5.556516494582269,35873.24732446906,404.71004802090965,DLH,CDG,JFK,Cruise,False,0.0,2023-01-15T03:43:00
a02120a,UAL3930,United States,-77.36700500439835,62.681050571269765,10832.780935150584,487.5385532312879,UAL,JFK,SIN,Descent,False,0.0,2023-01-15T16:38:00
a05df72,DLH8952,United States,-77.52347486976718,-32.26940841782833,17482.702747981937,331.8420114878091,DLH,DFW,DFW,Descent,False,0.0,2023-01-15T12:40:00
a0ac5ee,BAW7816,United States,-60.447909705623715,8.823729479807923,11086.123034286285,403.5841413389056,BAW,CDG,SIN,Cruise,False,0.0,2023-01-15T06:30:00
a072ac2,KLM2065,United States,35.97789382435158,-51.43597280226519,37654.67865908674,417.7386068107058,KLM,DFW,LHR,Climb,False,0.0,2023-01-15T21:25:00
a0d2053,KLM542,United States,142.42469730392202,-69.72541057679317,26502.698147701813,319.7088483343165,KLM,DFW,DXB,Climb,False,0.0,2023-01-15T02:17:00
a062345,DLH5226,United States,-2.140080711687375,-28.582418605521326,16543.022131526483,399.74991104139553,DLH,CDG,FRA,Cruise,False,0.0,2023-01-15T05:17:00
a067b9d,KLM2605,United States,-175.9669199477317,67.25531466235734,14836.87081530627,346.7911342569497,KLM,JFK,HND,Cruise,False,0.0,2023-01-15T11:30:00
a0ae0c0,AAL6890,United States,66.43473079473671,-15.794779267950545,22058.60113906757,534.8131478005191,AAL,LHR,LHR,Descent,False,0.0,2023-01-15T01:38:00
