icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a0c1aa0,KLM164,United States,-67.82177223905485,52.50722128767521,26916.9016229909,426.49845606388925,KLM,ORD,CDG,Climb,False,0.0,2023-01-20T11:34:00
a089660,UAL8641,United States,158.76849349765,43.62573695306057,13293.614695414792,347.9484489392386,UAL,SIN,SIN,Cruise,False,0.0,2023-01-20T13:01:00
a0cedd3,AAL5745,United States,-144.68668269132195,87.78607533851977,24353.765200321373,420.7653422183356,AAL,CDG,HND,Descent,False,0.0,2023-01-20T12:14:00
a0d6ff3,DLH9668,United States,13.573013583795131,-83.78668023175196,27183.23688131262,394.011352645692,DLH,ORD,CDG,Climb,True,0.0,2023-01-20T18:03:00
a0e7c3d,AFR4425,United States,47.84843535825431,62.06029236112687,14136.532207518845,406.37501518573885,AFR,DXB,LHR,Cruise,False,0.0,2023-01-20T16:45:00
a077fe6,AFR6311,United States,-85.42636324670764,41.209544440258526,19491.42826596775,305.87621631003486,AFR,ORD,LHR,Climb,False,0.0,2023-01-20T09:09:00
a01c079,UAL8178,United States,-165.92167230799302,-89.17900540532712,25524.219543154704,476.64595112972165,UAL,CDG,CDG,Climb,False,0.17240689560484487,2023-01-20T08:29:00
a0f302f,SWA8852,United States,-89.49764570470984,-84.04233534238679,17400.702554146967,431.40859655253405,SWA,HND,HND,Climb,False,0.0,2023-01-20T08:33:00
a0e7a95,SWA4013,United States,39.19587655501036,-84.7263968048168,35220.00325800098,498.2383959233065,SWA,ORD,HND,Cruise,False,0.0,2023-01-20T10:21:00
a0b9072,SWA9928,United States,-99.45478884932605,-16.06610125149743,11972.267385679173,506.353302615355,SWA,DFW,SIN,Climb,False,0.0,2023-01-20T17:22:00
a0d9b6f,AFR7007,United States,37.34388193204603,-68.6258266803131,36513.645643191805,511.7950570716537,AFR,LHR,ORD,Climb,False,0.0,2023-01-20T00:02:00
a038865,UAL8670,United States,18.832847289054513,0.814204026901308,36760.80878125837,388.71357150785906,UAL,JFK,ORD,Climb,False,0.0,2023-01-20T23:02:00
a0c5d42,UAL7059,United States,112.41049493833214,-76.48671334638044,28399.201729330507,368.24110616886514,UAL,JFK,JFK,Cruise,False,0.0,2023-01-20T18:58:00
a045e64,DAL8330,United States,70.64885781978268,-50.31952189728179,24014.022618350224,492.9369572745671,DAL,DXB,JFK,Climb,False,0.0,2023-01-20T06:18:00
a08c980,DAL3618,United States,162.31004065979772,-39.118300568598485,36636.999697731386,410.2236661619955,DAL,FRA,SIN,Climb,False,0.0,2023-01-20T00:49:00
a03a53d,SWA9533,United States,-75.91374013592323,-45.469712667227604,10829.861507119134,507.6270476031168,SWA,FRA,JFK,Descent,False,0.0,2023-01-20T11:59:00
a07b0b2,UAL1190,United States,-20.97413096164331,77.93036571125177,13893.522650993265,409.86117880074517,UAL,LAX,LAX,Descent,False,0.0,2023-01-20T22:28:00
a0bbe7f,DLH257,United States,163.1850904142941,-74.52204005995529,19383.345438890712,399.55513802593777,DLH,FRA,SIN,Climb,False,0.0,2023-01-20T19:11:00
a036290,KLM8357,United States,-116.94308696131529,-29.361858689839494,12828.533609618964,479.71768336601656,KLM,DXB,DFW,Descent,False,0.0,2023-01-20T03:32:00
