icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a0c2b32,DLH9054,United States,129.62305604986636,87.37028753580057,39167.825976659384,452.0304159743491,DLH,DXB,HND,Climb,False,0.0,2023-01-09T18:59:00
a09e489,BAW8823,United States,124.39997034808749,-44.52539805822269,39413.32655053526,337.2843694571929,BAW,DFW,HND,Climb,False,0.0,2023-01-09T12:55:00
a0e8e57,AFR6795,United States,-138.72878560844197,46.206176290623176,24263.809530129798,485.70378666841776,AFR,JFK,SIN,Cruise,False,0.0,2023-01-09T12:59:00
a09702c,SWA9698,United States,84.34675643405194,-42.03766895743518,14159.547343311546,414.4752834274136,SWA,DXB,HND,Descent,False,0.0,2023-01-09T10:07:00
a05d1b6,SWA1758,United States,58.360844706409466,78.00018795794216,13340.50413563475,474.8401673138323,SWA,LHR,SIN,Cruise,False,0.0,2023-01-09T20:57:00
a0f2666,AFR4684,United States,84.40032940642106,74.92264964259925,12982.374435797723,447.97648286528,AFR,JFK,ORD,Climb,False,0.0,2023-01-09T11:12:00
a0796fb,UAL9768,United States,-125.50258402145516,-35.46792254919269,21093.464951904956,416.56884846648325,UAL,HND,ORD,Cruise,False,0.0,2023-01-09T13:16:00
a0cd29c,DAL1487,United States,-76.92145062253817,42.55804616091035,12774.674730571482,420.9815044671962,DAL,DFW,LHR,Descent,False,0.0,2023-01-09T20:32:00
a0de7df,DLH5655,United States,-47.15510472828569,-49.59544607061341,17338.34252437579,374.3242501461373,DLH,LHR,LAX,Cruise,False,0.0,2023-01-09T14:39:00
a04f3e7,DAL6563,United States,-89.03720045750528,89.39264545004332,25809.51255098753,403.5442381323646,DAL,JFK,JFK,Descent,False,0.0,2023-01-09T20:47:00
a0a99fb,UAL3943,United States,91.36617147589317,70.44470777537575,29680.797327528577,387.88530899659474,UAL,HND,LHR,Cruise,False,0.0,2023-01-09T09:38:00
a069515,AFR9720,United States,49.59506151010214,43.66374140166687,28403.703590770074,535.5504191394871,AFR,LAX,FRA,Cruise,True,0.0,2023-01-09T13:07:00
a084612,AFR3278,United States,-158.64619208283023,-18.855243726778127,22276.17149729904,499.6013258443585,AFR,SIN,LHR,Cruise,False,0.0,2023-01-09T17:55:00
a0f1491,BAW528,United States,93.63692347731035,-81.74156125941082,30916.85992126656,346.52550146486965,BAW,FRA,DFW,Cruise,False,0.0,2023-01-09T17:46:00
a071b13,DLH7764,United States,107.09095688590259,-85.71030090509406,32035.98898422925,530.9298131814857,DLH,DXB,CDG,Climb,False,0.0,2023-01-09T18:50:00
a08a2f7,DLH7891,United States,139.9169631788521,-66.16758609646878,12566.948776102274,507.7305145299333,DLH,LHR,SIN,Descent,False,0.0,2023-01-09T23:20:00
a0e0735,KLM3325,United States,47.72267301653639,-32.62257726633014,23447.651609535336,343.5999035150172,KLM,JFK,SIN,Cruise,False,0.0,2023-01-09T10:01:00
a09a014,SWA574,United States,62.83318074124517,-55.71928067052788,29644.302733643628,431.6955565667977,SWA,LAX,FRA,Cruise,False,0.0,2023-01-09T07:01:00
a057137,UAL1590,United States,158.54808215257276,33.1065119884357,35256.474224467995,361.8989873963051,UAL,JFK,ORD,Descent,False,0.0,2023-01-09T03:07:00
a07aaf5,BAW6733,United States,-115.28262560525265,-68.93234757290435,34924.97232855417,539.2775835666528,BAW,JFK,FRA,Descent,False,0.0,2023-01-09T01:40:00
a05a956,SWA7064,United States,-23.531156283033596,-87.34155285766067,38039.962447577425,471.31807521314306,SWA,CDG,ORD,Climb,False,0.0,2023-01-09T03:51:00
a0623ef,BAW1262,United States,22.2094485620936,-21.804428494091866,33478.5343026517,437.8579958412424,BAW,FRA,JFK,Descent,False,0.0,2023-01-09T02:54:00
a04f895,DAL1622,United States,-33.84581304232955,78.8225445363249,22709.552525661027,345.00578909457755,DAL,HND,LAX,Climb,False,0.0,2023-01-09T07:49:00
a0d44fd,AAL8664,United States,164.4747784381466,-24.062477490639367,33316.679232120165,390.5184243414655,AAL,LHR,HND,Cruise,False,0.0,2023-01-09T10:27:00
a089186,BAW381,United States,-97.51517196392689,-70.35795895278966,30625.93330443618,480.43080067966906,BAW,DFW,JFK,Climb,False,0.0,2023-01-09T10:46:00
a08ccf2,BAW9828,United States,86.59262104107785,-42.69328547855249,36236.344995166844,355.04312699093333,BAW,JFK,SIN,Climb,True,0.0,2023-01-09T20:00:00
a038e1b,KLM9968,United States,-131.13120431565358,26.746275714273537,15319.564373153695,507.4060670033565,KLM,HND,LHR,Descent,False,0.0,2023-01-09T12:47:00
a07a1b8,DLH287,United States,113.64884215173657,-55.98976765247985,13965.110341346222,493.7938470436766,DLH,ORD,ORD,Cruise,False,0.0,2023-01-09T15:19:00
a0e0c8c,KLM4562,United States,114.24892454056925,-28.68875714913996,20942.292206027145,405.1324213180579,KLM,FRA,JFK,Climb,False,0.0,2023-01-09T06:31:00
a097f7d,AAL2457,United States,-128.63953340449214,45.01098295764044,22674.27540316313,321.62648340533724,AAL,CDG,ORD,Cruise,False,0.0,2023-01-09T16:22:00
a04c869,UAL5275,United States,74.32467725544771,-50.23322631649056,18070.783542686528,400.9267418647753,UAL,DFW,FRA,Descent,False,0.0,2023-01-09T00:10:00
a0bca45,DLH5194,United States,145.16947213079663,-9.771106251418232,27104.106703216643,517.9328644751143,DLH,LAX,DXB,Climb,True,0.0,2023-01-09T08:28:00
a090f08,UAL9239,United States,-141.03870332350084,-57.59718007049762,26884.62516822545,418.97322809662853,UAL,SIN,SIN,Descent,False,0.0,2023-01-09T17:03:00
a0b793e,AAL8186,United States,150.54588820396413,-5.90649448803201,27082.220491811866,421.2404372545837,AAL,ORD,FRA,Cruise,False,0.0,2023-01-09T17:46:00
a0c02ef,KLM132,United States,37.021555066817626,-28.81539363837382,27932.716293336223,508.96359946682094,KLM,SIN,LHR,Climb,False,0.0,2023-01-09T09:31:00
a02eb45,BAW2769,United States,-55.83217522685669,-29.074509674278602,12567.048135547604,347.99887909694644,BAW,ORD,SIN,Descent,True,0.0,2023-01-09T15:00:00
a0d2eac,AAL4630,United States,136.83874856854584,31.57096697538185,26688.38106409291,467.2101760635654,AAL,LAX,LHR,Cruise,False,0.0,2023-01-09T15:47:00
a0d3ac1,BAW3605,United States,113.1118791011927,48.24078214027165,37409.84395120193,325.446070924082,BAW,CDG,JFK,Descent,False,0.0,2023-01-09T19:25:00
a09d1a9,AFR9785,United States,65.06344700116406,-42.6629659453721,19426.23156572156,375.2865997747989,AFR,ORD,JFK,Descent,True,0.0,2023-01-09T11:39:00
a081f04,AAL1851,United States,-152.04463004964623,-79.80412361157163,18162.181732962774,357.9445392123154,AAL,HND,HND,Climb,False,0.0,2023-01-09T03:43:00
a019a6d,BAW4528,United States,76.46987138247476,-3.1431496341806593,20774.908451038853,324.5079720065478,BAW,FRA,SIN,Climb,False,0.0,2023-01-09T09:10:00
a0a90d2,KLM8435,United States,85.93791964963032,82.41389705502544,34599.43012935518,358.49550958026384,KLM,LHR,JFK,Cruise,False,0.0,2023-01-09T05:06:00
a04e43a,BAW468,United States,-60.22711564004585,-7.313968764323249,21565.406018017085,451.6684696634476,BAW,DXB,SIN,Climb,False,0.0,2023-01-09T09:59:00
a0cca85,DLH7737,United States,76.59667420102932,-32.062740820839565,10480.772148331034,518.9988511795509,DLH,FRA,LHR,Descent,False,0.0,2023-01-09T11:29:00
a046c4f,SWA1094,United States,-97.79053569489636,88.8513045221078,21701.670583766456,537.7734883516796,SWA,FRA,CDG,Cruise,True,0.2964332154143622,2023-01-09T07:30:00
a0de590,DLH9533,United States,28.960301193644256,-16.887790876211014,22930.269410932462,539.2628740631319,DLH,LHR,FRA,Descent,False,0.0,2023-01-09T16:41:00
a0bbad1,DAL6928,United States,-114.1240359279382,70.79964503832517,39907.08097043783,437.4212607569275,DAL,LAX,JFK,Climb,False,0.0,2023-01-09T22:02:00
a0ca44e,DAL8772,United States,163.6519878740633,-17.886552198206587,36911.362037673316,495.49865370660757,DAL,CDG,SIN,Climb,True,0.0,2023-01-09T11:01:00
a0b9454,UAL3539,United States,150.86499580138172,-56.5876554969371,34733.44560311957,369.5811576381103,UAL,LAX,CDG,Climb,False,0.0,2023-01-09T21:42:00
a0807f6,DLH3965,United States,-163.8952817389696,24.49023585933263,31568.984510480794,429.8211817984067,DLH,LAX,DXB,Descent,False,0.0,2023-01-09T15:25:00
a08c215,AFR4133,United States,-56.244493244296365,11.884510624723504,37522.4617756727,503.45832942887876,AFR,FRA,SIN,Descent,False,0.0,2023-01-09T03:13:00
a0b28f2,AAL8620,United States,168.60307273079724,-89.51857237151987,36458.58551666553,420.62598971471067,AAL,CDG,JFK,Climb,False,0.0,2023-01-09T18:27:00
a069731,AFR7706,United States,-19.15371875905734,-43.786042450986166,35805.50293550303,514.1534585169368,AFR,ORD,CDG,Climb,False,0.0,2023-01-09T19:44:00
a07bb7e,DAL3130,United States,-79.57756788436127,84.9266038359076,28713.546876113323,444.0486394379019,DAL,CDG,LAX,Descent,False,0.0,2023-01-09T16:58:00
a062d79,BAW6000,United States,8.381859077044226,-37.40308619671324,20415.167531857558,476.83097540238725,BAW,LHR,SIN,Cruise,False,0.0,2023-01-09T05:56:00
a022881,UAL590,United States,-148.25376327454813,-24.92340619597357,32998.443486298725,399.8222636290596,UAL,ORD,ORD,Cruise,False,0.0,2023-01-09T19:26:00
a02ced3,DLH3580,United States,112.03668467612903,-18.170012689457096,13357.11082991218,390.5028571434392,DLH,FRA,DFW,Descent,False,0.1300489988145503,2023-01-09T18:37:00
a0c2530,AFR8819,United States,142.33561473434713,72.04916297523403,17370.26413457941,431.34989192140375,AFR,LHR,LHR,Descent,False,0.0,2023-01-09T11:20:00
a01bbbd,DLH7276,United States,50.93981134478483,36.77985313084669,31047.105481338982,366.97844388136133,DLH,JFK,HND,Descent,False,0.0,2023-01-09T22:03:00
a0db9f9,KLM413,United States,-141.3545831575708,29.453203077166606,14577.484848126798,386.36550202085533,KLM,FRA,LHR,Cruise,False,0.2316675037609901,2023-01-09T23:08:00
a036646,KLM5220,United States,-72.77411403643795,-1.9892687606465955,39817.802779391466,429.52514552990004,KLM,SIN,HND,Descent,False,0.0,2023-01-09T22:13:00
a0d0ee8,DAL8748,United States,-177.67274091057814,-17.754164900749956,19562.76403224844,419.27062467875794,DAL,CDG,CDG,Cruise,False,0.0,2023-01-09T04:24:00
a04fab7,KLM836,United States,57.51947993819286,-45.549619574446005,29551.529130731582,393.9426947481003,KLM,LHR,CDG,Climb,False,0.0,2023-01-09T20:59:00
