icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a049148,UAL936,United States,-89.128463274845,41.772883238712495,19314.310227595226,435.4104341412378,UAL,ORD,LAX,Cruise,False,0.0650147100546469,2023-01-19T01:32:00
a0c4162,KLM2362,United States,-64.77113087670806,-17.61857129165837,29417.812776370483,474.1199353326152,KLM,FRA,JFK,Descent,False,0.0,2023-01-19T12:19:00
a04a6e4,AAL9811,United States,-114.32798951358069,-37.073162607555446,12294.652228492418,376.37273047210294,AAL,LHR,DFW,Cruise,False,0.26766909558314894,2023-01-19T07:59:00
a039fc3,AAL4493,United States,-0.07057361925711803,-14.225932549279477,12925.973115876377,511.460262977509,AAL,ORD,SIN,Climb,False,0.0,2023-01-19T14:50:00
a018dc3,SWA859,United States,173.89830509378237,24.75209655069986,19204.72673877761,482.459836278922,SWA,LAX,LAX,Climb,False,0.0,2023-01-19T01:17:00
a02f8b8,DLH8705,United States,128.25768305219725,-8.993713710555639,14927.345299232242,320.0289504707279,DLH,FRA,CDG,Climb,False,0.27301050710615865,2023-01-19T09:05:00
a0e2dd0,AFR6939,United States,-168.02935312334787,74.43967606521923,32907.60936307538,455.67189639897583,AFR,DXB,ORD,Descent,False,0.0,2023-01-19T15:52:00
a0bc1d3,AFR288,United States,-142.76003830944757,-19.171353458059997,36161.60954890755,426.41853428880256,AFR,SIN,SIN,Descent,True,0.0,2023-01-19T05:54:00
a02a100,AFR8269,United States,-151.80504867360963,-62.04653801687199,14803.245315762986,538.4316863757567,AFR,JFK,ORD,Climb,False,0.0,2023-01-19T14:57:00
a048285,BAW9878,United States,140.21483652884876,-24.85267760245658,24628.865055550435,537.6490678825414,BAW,SIN,SIN,Cruise,False,0.0,2023-01-19T20:20:00
a0c7d94,AAL6481,United States,-57.09967422023692,21.043842840472436,12184.536219589976,432.91549988688666,AAL,DFW,CDG,Descent,False,0.0,2023-01-19T23:39:00
a040b08,AFR6960,United States,-33.972117911716055,47.98371642515207,15338.327407217232,527.3841163838533,AFR,FRA,LAX,Climb,False,0.0,2023-01-19T09:08:00
a0dc16a,KLM6767,United States,16.34857400954769,-74.26933386966822,11736.502964081736,367.13337582435975,KLM,CDG,JFK,Climb,False,0.0,2023-01-19T12:21:00
a0204d3,AAL4331,United States,18.091906368064286,-39.92093891846025,26751.805800204354,386.9321789807756,AAL,DFW,ORD,Cruise,False,0.0,2023-01-19T16:54:00
a0b0300,UAL9518,United States,-90.96077290184621,40.542424574386075,23730.262065708775,468.3526294484336,UAL,DXB,DFW,Climb,False,0.0,2023-01-19T08:33:00
a0bb267,AFR9949,United States,-130.25161588992725,-37.22226235608024,39612.86887882486,437.1042040841619,AFR,HND,DFW,Climb,False,0.11343532804094653,2023-01-19T19:44:00
a096f85,DAL8032,United States,-134.38440950190272,57.95211736415206,29936.11479435092,490.035529562047,DAL,FRA,CDG,Descent,True,0.0,2023-01-19T10:40:00
a0e9893,KLM4267,United States,54.218320327433105,-21.777871208486673,33709.73751361786,312.99680880974046,KLM,FRA,SIN,Descent,False,0.0,2023-01-19T18:10:00
a0886ae,BAW9707,United States,98.53491334747861,-64.84734865128173,20077.620306955505,528.559566087689,BAW,FRA,DFW,Cruise,False,0.0,2023-01-19T10:00:00
a0786da,DLH7786,United States,-45.153691656423774,25.69967608891993,34738.22502643527,393.7551676224103,DLH,HND,HND,Cruise,False,0.0,2023-01-19T19:42:00
a050039,UAL3215,United States,-116.6070535712383,53.032156565401834,13500.819908172936,547.771752398486,UAL,HND,FRA,Climb,False,0.0,2023-01-19T14:00:00
a0cc6d1,KLM4375,United States,42.897552318042244,48.82929883424748,16735.72403755856,375.7352618323802,KLM,ORD,LAX,Climb,True,0.0,2023-01-19T13:08:00
a02118d,DAL2523,United States,40.20144446334726,53.2350278214532,31176.232811271937,536.7309196349878,DAL,HND,LAX,Climb,False,0.0,2023-01-19T13:30:00
a0ba101,AFR5333,United States,-173.05551184773498,-32.58324711245892,38103.37585712859,462.40087728760375,AFR,JFK,JFK,Climb,True,0.0,2023-01-19T08:07:00
a064e81,SWA864,United States,-137.36176446128871,49.04724329402421,39448.36190531413,538.9711136475098,SWA,JFK,JFK,Cruise,False,0.0,2023-01-19T00:55:00
a09e436,UAL8694,United States,-142.4177406456604,52.73460006951123,29859.878370125425,390.97085559928746,UAL,CDG,SIN,Cruise,False,0.0,2023-01-19T20:29:00
a068461,AFR4749,United States,-38.75102843440661,42.03208799336011,14455.601509512748,497.7643411845206,AFR,DFW,DFW,Descent,False,0.0,2023-01-19T19:57:00
a08e005,AAL6565,United States,-65.34898689317399,-51.40438620753942,38687.6402083188,385.93823031152294,AAL,HND,SIN,Descent,False,0.0,2023-01-19T22:54:00
a09cf17,DLH4088,United States,40.26648852700637,47.99507475283187,21164.071150917443,468.1909417507565,DLH,LAX,JFK,Descent,False,0.0,2023-01-19T06:40:00
a0da735,UAL3676,United States,88.07869671679333,57.91821889004413,23640.84129308221,410.8152587101662,UAL,SIN,ORD,Climb,False,0.0,2023-01-19T02:45:00
a0c5bab,DAL2125,United States,166.51651804999312,85.18288646488108,11815.31683884517,495.56572697346735,DAL,SIN,SIN,Descent,False,0.0,2023-01-19T17:51:00
a0a5145,DLH2030,United States,-60.453806650085085,-79.85590412380613,24941.530980827854,454.85342441329624,DLH,CDG,DFW,Cruise,True,0.0,2023-01-19T20:37:00
a0747d6,UAL8851,United States,-14.011547965631536,33.36062065598475,31364.471994032134,372.90672542733563,UAL,DXB,HND,Climb,False,0.0,2023-01-19T18:53:00
a069dc5,AFR9154,United States,119.27406323047359,39.48269291183058,29814.009997246052,463.18259652870717,AFR,LHR,JFK,Climb,False,0.0,2023-01-19T09:45:00
