icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a0b77df,KLM2891,United States,-64.17412942330223,-45.136594448052975,21256.149205453017,380.0724895755171,KLM,HND,CDG,Descent,False,0.0,2023-01-08T04:13:00
a024f65,SWA1253,United States,43.434368608893095,-24.02426650610724,24455.838155797835,537.2215106671133,SWA,DXB,CDG,Climb,False,0.0,2023-01-08T22:34:00
a0c4076,KLM4521,United States,-71.39235550929811,56.214400034426376,24934.380666369376,499.28049729051725,KLM,FRA,LAX,Descent,False,0.0,2023-01-08T12:51:00
a0756ab,KLM3480,United States,-1.6890199770747074,-18.27468597562381,17666.677099644654,489.9702988428802,KLM,DXB,JFK,Climb,False,0.0,2023-01-08T11:47:00
a0e427c,KLM278,United States,-77.37000113103397,11.63223307763414,13439.435555553551,513.803252184581,KLM,CDG,DFW,Descent,False,0.21981045620672732,2023-01-08T19:05:00
a063058,DAL9007,United States,5.264144005404887,2.8195435726228197,28624.410704095993,477.0691615335886,DAL,FRA,DFW,Climb,False,0.015743374518262354,2023-01-08T15:59:00
a0caab6,KLM8499,United States,-164.20311390169402,22.736925440863843,31692.955075634287,415.6600157079246,KLM,LHR,LHR,Climb,True,0.0,2023-01-08T16:12:00
a069c8d,KLM3295,United States,-83.59804225070164,75.01793041192266,14580.255127022869,480.9025824668397,KLM,SIN,FRA,Descent,True,0.0,2023-01-08T11:51:00
a01925c,DAL1794,United States,150.32333616726902,-22.17054829109152,12948.637403347158,307.5873324311045,DAL,DXB,DXB,Descent,False,0.2149443481489856,2023-01-08T09:00:00
a02f7e1,KLM5525,United States,159.6820850201313,68.32587276828343,29278.73171107528,481.5316911451502,KLM,CDG,CDG,Climb,False,0.0,2023-01-08T14:05:00
a0b32e8,AFR4130,United States,74.96195385779043,18.96554485326429,19264.692931468788,366.5188543540691,AFR,ORD,SIN,Climb,False,0.0,2023-01-08T02:41:00
a0ed89d,KLM9114,United States,167.00001333849906,63.631145105814,39443.00402355124,403.4038478705986,KLM,LHR,JFK,Climb,False,0.0,2023-01-08T19:33:00
a0dbbfa,BAW8281,United States,-160.40067099688727,-28.39912239552875,27581.149751508976,382.9148186128625,BAW,DFW,LHR,Climb,False,0.0,2023-01-08T01:48:00
a0d1a31,AFR8350,United States,-73.9772596905028,-32.23451776913155,32290.50717437194,335.07372149539054,AFR,DFW,LAX,Descent,False,0.0,2023-01-08T22:56:00
