icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a0bc485,DLH2315,United States,103.50124321917991,-19.375552702991925,34257.54490267274,543.7201894732391,DLH,FRA,SIN,Climb,False,0.19940182456658276,2023-01-30T11:12:00
a067cec,DLH8611,United States,92.53910207738426,19.653003636941662,24477.12907236883,420.59809484657166,DLH,HND,HND,Climb,True,0.0,2023-01-30T14:18:00
a0bfa68,BAW6160,United States,1.3898309107350144,58.04929124689488,23344.261196590764,361.2776282492389,BAW,DXB,ORD,Descent,False,0.01589282287864552,2023-01-30T03:51:00
a03bdfe,KLM3413,United States,97.28138384699923,39.825532440242426,31168.678753287833,336.6855543966288,KLM,CDG,DFW,Climb,True,0.0,2023-01-30T20:33:00
a06395c,KLM7658,United States,-112.85812725596247,61.8011572595712,37622.85506089729,332.86260364100906,KLM,SIN,ORD,Cruise,False,0.0,2023-01-30T09:21:00
a0525af,BAW5996,United States,-12.226297646577251,89.64355755642194,19705.714644095322,502.5961136757745,BAW,DXB,ORD,Cruise,False,0.28853972997413396,2023-01-30T19:18:00
a01ab08,SWA2042,United States,-148.30238350283238,21.908828451908093,11466.174855806923,405.60051340035875,SWA,SIN,LHR,Cruise,False,0.0,2023-01-30T06:51:00
a0d13ee,SWA6318,United States,14.604627691034409,-44.2840744269596,31212.753974183157,486.11617024347504,SWA,SIN,DXB,Descent,False,0.0,2023-01-30T14:57:00
a0544a9,AAL2040,United States,97.02724367391255,-19.683897342935126,10949.208786836514,314.78262609764033,AAL,LAX,FRA,Descent,False,0.0,2023-01-30T07:09:00
a0c7718,KLM3040,United States,94.4810302506267,-25.509551752619217,18849.2406672263,384.46382250634485,KLM,DFW,DFW,Climb,False,0.0,2023-01-30T05:17:00
a01a29e,KLM5370,United States,179.4563570452101,71.91489385648205,17524.685360753923,507.3784345328421,KLM,LHR,LHR,Cruise,False,0.03330392146563897,2023-01-30T17:08:00
a0abad5,DLH3213,United States,-84.98985363940535,10.445288780868935,14867.909311869362,522.1739028210376,DLH,LHR,HND,Descent,False,0.0,2023-01-30T03:42:00
a0ba189,UAL367,United States,90.43057610318328,64.64714265770982,37433.53858272007,426.32388500398764,UAL,CDG,LHR,Descent,False,0.0,2023-01-30T16:49:00
a018dde,AAL7418,United States,66.99809784281149,-60.20943158239812,26745.2086895504,472.7288674207732,AAL,DFW,LAX,Cruise,False,0.0,2023-01-30T22:02:00
a0dea67,BAW1252,United States,-149.81534637705744,-22.61278047110372,31388.476718927464,331.5105055070557,BAW,DXB,DXB,Cruise,False,0.0,2023-01-30T20:31:00
a068829,DAL3561,United States,129.92784538531242,-25.18009831919632,10692.983502889272,505.08178673256043,DAL,HND,DFW,Cruise,False,0.0,2023-01-30T23:25:00
a027916,AFR7693,United States,178.1032984691762,-2.9413386805258313,37765.6300428843,405.5652138831998,AFR,CDG,CDG,Cruise,False,0.0,2023-01-30T16:10:00
a01cab5,DLH2684,United States,75.16575618246642,-58.0716803361179,37558.810050169544,483.53163021604564,DLH,ORD,FRA,Descent,False,0.0,2023-01-30T15:14:00
a065c5c,SWA7457,United States,136.14344618604053,-14.826137489220073,22222.039959349044,460.82513788137317,SWA,JFK,CDG,Climb,False,0.0,2023-01-30T08:45:00
a0ab047,BAW1160,United States,120.8480087035374,-34.19852578057879,38682.36970542693,344.03266998918406,BAW,HND,DFW,Cruise,False,0.0,2023-01-30T15:21:00
a092a56,DAL7562,United States,171.86381868004418,23.374965683154798,11898.818580468926,417.8612568465445,DAL,FRA,FRA,Descent,False,0.0,2023-01-30T04:16:00
a076309,AAL6742,United States,-56.41731326755536,39.65752344948501,20982.706470001576,352.2731844068377,AAL,JFK,DFW,Descent,True,0.0,2023-01-30T17:23:00
