icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a09b447,BAW6565,United States,117.40470778211915,-39.514902573603806,22277.842449275227,302.43056021052774,BAW,LAX,SIN,Climb,False,0.0,2023-01-24T05:09:00
a0ac8a5,UAL7535,United States,-89.18548081609627,31.50025062289447,13494.938211434177,389.44426117021396,UAL,LHR,ORD,Cruise,False,0.0,2023-01-24T03:08:00
a093323,DAL4122,United States,-70.22569534295684,21.207122196736876,37135.387088786505,427.98640340887147,DAL,LHR,CDG,Cruise,False,0.0,2023-01-24T19:09:00
a0ae881,DLH2941,United States,-145.0040015508809,-10.287892312616876,14289.58754386233,346.13824752264264,DLH,JFK,DXB,Cruise,False,0.0,2023-01-24T01:49:00
a079900,AFR1482,United States,-153.00886068388226,-63.73962566226436,17130.24227276308,379.9391602919702,AFR,DXB,DXB,Climb,False,0.1401568923861258,2023-01-24T17:23:00
a0310bd,UAL8302,United States,85.54142458661966,38.528943617511146,22419.608949072164,384.78014973528366,UAL,HND,LAX,Descent,False,0.0,2023-01-24T15:52:00
a0e93d9,DAL5667,United States,-124.38139624845039,-58.50043622340169,15849.791942738442,473.67270838578656,DAL,DFW,ORD,Climb,False,0.0,2023-01-24T08:49:00
a0dc3c8,DAL1693,United States,-124.28254668651878,41.4081290950476,34561.91012340474,301.2711333402878,DAL,JFK,FRA,Climb,False,0.0,2023-01-24T06:06:00
a07166b,AFR857,United States,101.62668114728399,81.64486270207078,36080.2906875083,524.7335466107548,AFR,JFK,CDG,Cruise,False,0.0,2023-01-24T19:46:00
a0b0f1f,DLH8926,United States,16.424128985134615,38.362949710583536,23036.474770234352,516.0644643613432,DLH,DXB,LAX,Descent,True,0.0,2023-01-24T12:27:00
a057c05,KLM1392,United States,-138.4220723320077,-41.059163631879706,36910.407514425155,470.03460098510595,KLM,LHR,HND,Climb,False,0.0,2023-01-24T07:07:00
a09b27b,KLM7187,United States,13.081888320412446,-82.78699596498191,28724.83402464655,347.23305084474714,KLM,DFW,ORD,Cruise,False,0.0,2023-01-24T05:07:00
a0e51bd,UAL7628,United States,96.7177839447674,-17.615274788202044,14738.395200065926,388.45876672390193,UAL,SIN,ORD,Descent,False,0.0405862762286731,2023-01-24T14:47:00
a0daf3e,BAW6103,United States,91.79182348141416,88.23174976300399,36633.28640555612,528.498093371655,BAW,DFW,LHR,Descent,False,0.0,2023-01-24T19:22:00
