icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a0ebadf,AFR6998,United States,-130.93536031856166,-51.61885061165341,14109.510679240258,517.4683237029473,AFR,DXB,ORD,Climb,False,0.0,2023-01-26T07:30:00
a0b35ca,AFR8768,United States,-62.805658693324986,13.963650577435118,30393.87989943388,505.2707603005848,AFR,DFW,SIN,Descent,False,0.0,2023-01-26T11:02:00
a0242d4,AAL8333,United States,-78.09681695960607,-11.83092320346492,12272.684906357572,457.29594998686116,AAL,HND,FRA,Cruise,False,0.0,2023-01-26T13:30:00
a0513a2,AAL9150,United States,-24.608828742832372,83.48920447295458,15200.517142699953,396.5377671174221,AAL,JFK,DFW,Climb,True,0.0,2023-01-26T10:56:00
a0d6218,DLH3707,United States,-88.5860328347544,-54.19468186062528,32094.90055758832,435.8319050736013,DLH,ORD,FRA,Descent,False,0.0,2023-01-26T19:25:00
a02a4a4,DAL284,United States,-79.54599819863485,-57.67224336400835,19961.343529983737,490.66024111911725,DAL,DFW,CDG,Descent,False,0.0,2023-01-26T13:10:00
a0765ae,UAL9142,United States,-114.1291396313548,62.76516447073743,10101.264164026989,305.55726516684246,UAL,CDG,HND,Climb,False,0.0,2023-01-26T00:05:00
a07cce0,DAL4360,United States,-7.042980494265976,-64.52077137358135,25424.902036522188,456.51047263252894,DAL,LHR,SIN,Climb,False,0.0,2023-01-26T05:11:00
a0ec843,KLM4735,United States,-165.0766055994553,-0.5429732441972845,37867.33608037803,316.6431910999141,KLM,JFK,SIN,Descent,False,0.0,2023-01-26T02:04:00
a077a96,AFR4855,United States,-162.289099167744,-13.10126830253948,33935.70992777326,544.4981034885361,AFR,CDG,ORD,Cruise,False,0.0,2023-01-26T12:30:00
a0cd7ed,SWA1413,United States,-27.00038373707295,-76.77560081581389,31732.41883896949,535.3062551655812,SWA,DFW,JFK,Cruise,True,0.04257091441968088,2023-01-26T20:22:00
a0c2efd,AFR609,United States,157.34067006795476,88.96068113114521,10263.707760978332,379.8594792454207,AFR,FRA,DFW,Climb,False,0.0,2023-01-26T11:38:00
a05a645,DLH5830,United States,119.8610845185728,40.37344870706539,25824.059054560057,417.8422167543634,DLH,ORD,FRA,Climb,False,0.2338463290727304,2023-01-26T12:19:00
a03ccf2,UAL1451,United States,144.95717925945127,-77.55582462736095,33377.10213899195,331.57838492827887,UAL,HND,JFK,Cruise,False,0.0,2023-01-26T20:39:00
a0cf448,DAL9997,United States,3.765779725231056,-54.18525018579698,36412.59708621317,503.444733984692,DAL,CDG,FRA,Descent,False,0.0,2023-01-26T14:37:00
a0a5e0b,AFR511,United States,136.2218266615834,-82.90285478584659,20987.56690337985,513.9998805305088,AFR,SIN,DFW,Descent,False,0.0,2023-01-26T15:21:00
a03b3ee,DAL8257,United States,22.551508605074787,6.064096329567747,38518.475567155474,316.0723923519678,DAL,FRA,DFW,Cruise,False,0.08133777860008402,2023-01-26T00:39:00
a0cb53e,SWA1933,United States,-137.66820736742272,-29.62256570083813,16337.245927495063,491.3918784971696,SWA,LAX,ORD,Climb,False,0.0,2023-01-26T01:54:00
a0d7274,KLM6613,United States,-128.2312116374525,-88.47901882233025,22886.613988622696,546.5095679754659,KLM,DXB,LAX,Climb,False,0.0,2023-01-26T15:15:00
a043ac1,UAL9618,United States,10.755910203765353,-81.50222178286288,28840.830967700014,531.3070830324525,UAL,DFW,FRA,Cruise,False,0.0,2023-01-26T23:57:00
a077fd3,AAL2374,United States,-53.839630811697745,16.35004910261047,33624.256824663724,410.54286480997416,AAL,LAX,LHR,Climb,False,0.0,2023-01-26T11:32:00
a082e76,AFR1613,United States,19.34262360999702,22.177410095117366,31561.277041823058,505.9627529716981,AFR,DXB,CDG,Cruise,True,0.0,2023-01-26T16:05:00
a0eb699,KLM6589,United States,5.894599205507802,41.461062645434026,23528.540478907882,309.8534603663374,KLM,CDG,FRA,Climb,False,0.0,2023-01-26T20:59:00
a0d8e8a,DLH5930,United States,-107.34947184925481,69.13858375458753,22405.931891470405,367.369520096815,DLH,ORD,SIN,Cruise,True,0.0,2023-01-26T14:53:00
a0c1734,SWA4542,United States,-106.86988834989153,-1.3677334677929451,24299.635760304845,309.2784146947354,SWA,FRA,DXB,Climb,False,0.0,2023-01-26T17:09:00
a02a8f1,AFR8638,United States,132.5004370350046,28.550434401036213,26504.520625691468,526.6818546356094,AFR,DFW,LHR,Descent,False,0.0,2023-01-26T19:18:00
a0e6c86,KLM949,United States,-166.7025346655585,-23.457381613027266,28470.54073939764,472.16656398755634,KLM,CDG,HND,Climb,False,0.0,2023-01-26T04:57:00
a099d66,KLM545,United States,-89.87615454434523,-20.464611627421903,37023.90168366123,519.3646592691637,KLM,HND,SIN,Climb,False,0.1321956484249616,2023-01-26T00:11:00
a095d1a,AFR2523,United States,-169.38029327265588,81.19483577780719,36430.924820258275,319.48217186939104,AFR,CDG,DXB,Cruise,False,0.0,2023-01-26T09:13:00
a0ea4cc,DLH8493,United States,-106.10558016517865,-74.19801822709367,32096.444888128655,354.20674071781144,DLH,CDG,SIN,Descent,False,0.0,2023-01-26T21:45:00
a063fc9,AFR3508,United States,-95.76921792491225,54.058258612932576,19663.32045227519,433.5117985519677,AFR,CDG,SIN,Climb,False,0.0,2023-01-26T02:05:00
a0b4530,KLM6060,United States,-3.5629947699957256,-82.98513914110423,16475.4151329319,435.8200233982819,KLM,LHR,ORD,Descent,False,0.0,2023-01-26T10:04:00
