icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a02a092,AAL8680,United States,9.50595402514935,-9.50494135851207,15390.360288302541,367.8799215117492,AAL,DXB,SIN,Cruise,False,0.0,2023-01-03T03:41:00
a02d7bd,UAL8510,United States,101.97910227443487,-57.856884494356244,37872.68980195916,302.15111347504745,UAL,DFW,HND,Descent,False,0.0,2023-01-03T19:21:00
a0f3b6b,SWA212,United States,-109.21511420883138,53.36838858993792,10738.617072998664,392.2597962796236,SWA,DFW,JFK,Climb,False,0.0,2023-01-03T07:56:00
a0ccc3b,DLH4654,United States,72.76141697476345,-15.954132064329116,39602.46436711777,515.729330470565,DLH,HND,JFK,Cruise,False,0.0,2023-01-03T03:37:00
a03eeed,DAL6118,United States,-179.2213694839865,40.99672031684548,37738.41698764921,332.1856705082886,DAL,ORD,FRA,Descent,False,0.14027303679453207,2023-01-03T03:52:00
a0702b0,BAW5676,United States,159.82385618853147,2.7856035578481197,19898.372421506996,381.76012441263777,BAW,LHR,JFK,Descent,False,0.0,2023-01-03T10:51:00
a0b96e4,DAL2314,United States,-61.914563129616155,-48.04484598302919,37250.86206372842,485.0399829867757,DAL,SIN,CDG,Descent,False,0.0,2023-01-03T08:43:00
a0291ce,AFR3898,United States,99.26501555823734,83.07248575464652,36155.28481349158,494.53806802916677,AFR,FRA,LAX,Climb,False,0.0,2023-01-03T17:51:00
a084ecd,AAL7782,United States,54.40290850527913,-21.9214330008311,23479.777527952763,332.39944065390154,AAL,FRA,ORD,Cruise,False,0.0,2023-01-03T22:43:00
a0766b3,AAL8782,United States,41.18064353111788,64.54644680246241,10525.12664837381,422.3739323315274,AAL,JFK,FRA,Climb,False,0.0,2023-01-03T13:20:00
a05a5ab,AFR3684,United States,-22.044788974153533,32.335169942121,39467.54353146207,387.953989469284,AFR,CDG,HND,Cruise,False,0.22975213319219384,2023-01-03T05:37:00
a061db3,UAL4329,United States,151.95852661630448,10.247200387912883,13030.635330612353,451.0764640277297,UAL,JFK,DFW,Descent,False,0.24054655881944553,2023-01-03T17:01:00
a0d33da,AAL7184,United States,-52.16653129803811,-27.317907653182814,39179.42608292069,352.0370468159752,AAL,HND,FRA,Climb,False,0.0,2023-01-03T04:39:00
a01c913,AAL2531,United States,-134.4722692362826,57.02422874662952,16462.8314553944,463.6223102292787,AAL,ORD,DFW,Cruise,True,0.0,2023-01-03T02:07:00
a048b5e,AFR8793,United States,-21.51006632723596,78.04234135200196,37276.90866317089,370.5963506807376,AFR,ORD,JFK,Descent,False,0.0,2023-01-03T21:09:00
a06b3b5,SWA7752,United States,-108.14839999196298,-19.698369621485384,27655.76831166463,459.2935111420537,SWA,LHR,FRA,Cruise,False,0.0,2023-01-03T00:03:00
a0392d9,DAL7640,United States,-165.60339711821732,-32.57970874636068,21120.917275351756,538.7563424788897,DAL,LAX,SIN,Climb,False,0.0,2023-01-03T10:51:00
a07ea34,KLM3454,United States,-54.73109907350759,-12.412842724582433,24619.986170110555,348.0210830284821,KLM,FRA,SIN,Descent,False,0.0,2023-01-03T20:28:00
