icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a04b3cf,AFR2551,United States,165.40607577442927,36.73099400143829,31389.64379869153,316.87701088815896,AFR,LHR,HND,Cruise,False,0.0,2023-01-25T20:51:00
a06dfb7,AAL653,United States,-23.528627603052797,-30.950234053510655,21163.14063404432,470.4351165531749,AAL,DXB,CDG,Descent,False,0.0,2023-01-25T18:17:00
a0520e5,DAL6030,United States,-117.46331213897437,-21.741042943747843,20343.080762235775,477.53322908378266,DAL,ORD,CDG,Descent,False,0.0,2023-01-25T00:47:00
a097e5a,SWA5416,United States,-31.199548826654365,23.051610093468284,38696.55474905915,548.1268757915215,SWA,DXB,HND,Cruise,False,0.0,2023-01-25T05:21:00
a06234a,BAW9498,United States,138.27958610726444,0.3290495281359824,12186.214893114236,528.1340907198278,BAW,DXB,CDG,Climb,False,0.0,2023-01-25T17:41:00
a0bc177,BAW7751,United States,10.920721687418336,69.95956628115391,14092.131308854543,528.0546171954987,BAW,LAX,ORD,Climb,False,0.0,2023-01-25T02:46:00
a0519cc,SWA8017,United States,-102.57224920215965,-79.63097256190622,30917.393464732624,313.939272143182,SWA,SIN,LHR,Climb,False,0.0,2023-01-25T15:21:00
a0c0657,UAL3378,United States,-64.52278299443752,-84.47960603528072,12759.002388732588,302.007672327154,UAL,LHR,LAX,Cruise,False,0.0,2023-01-25T01:38:00
a092008,AAL6586,United States,92.87162353077446,27.828510902876772,15580.891461649391,440.71787310690286,AAL,SIN,JFK,Cruise,False,0.0,2023-01-25T17:21:00
a0915c0,BAW1163,United States,66.99968728055151,3.4886628739430705,30150.703504967852,398.5961325229241,BAW,HND,LHR,Cruise,True,0.0,2023-01-25T17:40:00
a08a5fc,BAW6853,United States,-69.05787562437729,72.45717109883898,17046.614698203324,505.3015725958774,BAW,ORD,FRA,Climb,False,0.0,2023-01-25T08:01:00
a0b6db1,AFR2859,United States,-38.31503843487718,-80.39892447328052,38603.091006577466,480.21623758268606,AFR,HND,CDG,Cruise,False,0.0,2023-01-25T22:43:00
a0400cd,DLH3339,United States,-95.18631619481965,-39.58111767928199,20153.976413549353,330.84366188859246,DLH,ORD,LAX,Climb,False,0.0,2023-01-25T14:52:00
a03b967,KLM9361,United States,-136.69242582658666,-22.19061415056906,13913.986205818002,375.7235318442542,KLM,DFW,LHR,Descent,False,0.0,2023-01-25T18:22:00
a0a6938,AAL9776,United States,26.562567601640154,44.14738802797248,27695.6433768422,373.4081155520406,AAL,ORD,ORD,Cruise,False,0.0,2023-01-25T01:38:00
a0b22f4,DAL3161,United States,-101.14913876808832,59.0833037576684,17069.010952299817,308.49929977579734,DAL,SIN,DXB,Descent,False,0.0,2023-01-25T04:22:00
a078aa5,UAL2500,United States,94.78144582477091,-68.56455890523125,34733.69672395039,475.2817380544984,UAL,DFW,SIN,Descent,False,0.0,2023-01-25T23:20:00
a04c82c,DLH8951,United States,52.32221945490045,-75.12560691798319,32814.593680441554,522.7326600784809,DLH,HND,DFW,Climb,False,0.0,2023-01-25T06:49:00
a029aec,DAL8503,United States,-45.84559884986646,-85.98018188514808,31320.283209897363,476.41668498634465,DAL,LAX,JFK,Descent,True,0.0,2023-01-25T16:48:00
a0a3d1a,DAL4223,United States,71.56727217223349,81.19278618625444,25515.080509551713,531.354464889649,DAL,LHR,DFW,Descent,True,0.0,2023-01-25T20:46:00
a0b9b83,UAL2395,United States,-78.97083639384475,-52.509029164156225,32117.881932657125,392.416035157388,UAL,CDG,ORD,Descent,False,0.0,2023-01-25T21:34:00
a08cf10,AFR6527,United States,18.991602544024516,-74.70954879302741,31833.22564818456,391.08811003905134,AFR,ORD,LAX,Climb,False,0.0,2023-01-25T17:07:00
a069950,AFR7361,United States,-87.70408154043099,-59.7825154418292,28895.243930023527,549.7632315191528,AFR,ORD,LAX,Climb,False,0.0,2023-01-25T17:28:00
a06a976,UAL8441,United States,20.689185330605483,42.94315346374265,27340.207406270838,333.5680920616801,UAL,HND,DXB,Cruise,False,0.0,2023-01-25T11:56:00
a0bda19,SWA1741,United States,1.2006591994681912,-61.40518667442454,35353.20389920102,408.56947611460816,SWA,HND,LAX,Cruise,True,0.0,2023-01-25T04:59:00
a0cd63a,AAL3743,United States,-88.72312822727551,5.685671276218244,32269.189577676,534.133888039773,AAL,SIN,DXB,Cruise,False,0.0,2023-01-25T01:10:00
a0a4a52,AAL1495,United States,-12.433446359307624,46.81926026688572,38342.53033888168,482.94102269211703,AAL,ORD,SIN,Descent,False,0.0,2023-01-25T23:50:00
a022964,AAL2770,United States,-168.9750312649629,1.7354729983245392,19977.405705422054,508.65969074129873,AAL,JFK,ORD,Descent,False,0.0,2023-01-25T13:02:00
a0a4285,AFR3953,United States,161.03721514503627,14.42589779533381,37005.25237993337,445.9827938827158,AFR,DXB,DFW,Cruise,False,0.0,2023-01-25T22:12:00
a0c3bbd,AAL6313,United States,17.370212504437973,6.026567404491885,22330.898765599362,382.05809645015245,AAL,LAX,DXB,Cruise,False,0.0,2023-01-25T22:47:00
a082e6c,DLH3981,United States,9.865912211966133,69.99362948161789,35291.01329753442,404.697741055244,DLH,CDG,SIN,Climb,False,0.16720508089536043,2023-01-25T19:39:00
a04e403,DAL8593,United States,131.64136995264465,-65.5706333494867,24440.788721922327,334.8567339302601,DAL,DXB,DFW,Climb,False,0.0,2023-01-25T04:56:00
a0b7966,AAL388,United States,-73.47601749096722,-63.645618707664084,19475.809076226345,413.4947820977843,AAL,FRA,DXB,Descent,False,0.0,2023-01-25T05:44:00
a0cc5bd,SWA9751,United States,-176.68349271894937,54.56313512126755,25843.218036633316,404.3439825613357,SWA,CDG,LHR,Climb,False,0.0,2023-01-25T23:53:00
a0202d8,AFR9959,United States,62.669975556782646,19.192242273292223,37450.99675339108,302.0404304183295,AFR,LAX,CDG,Cruise,False,0.0,2023-01-25T13:51:00
a0e6ffe,SWA8209,United States,-68.34837756688356,-18.404865973573408,23520.771876774943,372.0731357982809,SWA,LAX,FRA,Climb,True,0.0,2023-01-25T12:54:00
a0861e9,SWA7863,United States,132.84510055629522,61.99885526588352,17738.39702107697,529.1431200071094,SWA,HND,DFW,Cruise,True,0.0,2023-01-25T01:36:00
a039a58,BAW6587,United States,153.94401116911865,9.760863065967683,34408.332262588345,420.8171875559665,BAW,HND,CDG,Cruise,False,0.0,2023-01-25T07:02:00
a072fc5,KLM4183,United States,-135.4177014164179,-67.7847967209751,20857.407589791852,528.879622243478,KLM,ORD,FRA,Climb,False,0.0,2023-01-25T05:15:00
a073e85,DLH8044,United States,-94.63609627057323,-89.90590644267557,12567.08198307957,483.6729061028205,DLH,LAX,SIN,Cruise,False,0.0,2023-01-25T02:38:00
a09065c,SWA2216,United States,-85.1540501126973,-85.15134064914282,12394.028121912968,473.8870958817863,SWA,CDG,LHR,Climb,False,0.02242397216895502,2023-01-25T20:31:00
a075997,AFR1722,United States,45.46911707909973,-6.611943726224595,16148.135866709174,523.8582268723352,AFR,CDG,CDG,Climb,False,0.0,2023-01-25T06:33:00
a0549ca,BAW2082,United States,147.72211251606086,59.551826608851,17153.376285139813,476.0346232128665,BAW,DXB,DXB,Cruise,False,0.0,2023-01-25T04:51:00
a08a204,AFR646,United States,16.24794164352528,-51.36415592978283,22441.3576664617,303.4204364196217,AFR,ORD,ORD,Descent,False,0.0,2023-01-25T20:36:00
a0b2552,DAL8537,United States,-141.27224378983465,35.35702380801719,23824.471303813163,482.9423853593521,DAL,LHR,DXB,Descent,False,0.0,2023-01-25T15:17:00
a0b82a5,UAL3374,United States,97.22701400897199,-7.262610017181714,19137.963218689918,434.95472658070116,UAL,ORD,ORD,Descent,False,0.0,2023-01-25T04:36:00
a062c3a,AFR8110,United States,-75.80467432760764,6.120352745000318,14306.622663256794,379.1956921392775,AFR,SIN,CDG,Cruise,False,0.0,2023-01-25T07:40:00
a0a6cef,DAL5558,United States,82.38170244287727,-63.46014487741961,26403.64961648472,396.279636229359,DAL,JFK,CDG,Descent,False,0.0,2023-01-25T07:38:00
a0be9e0,AAL6845,United States,86.89859450837628,13.816452612877299,29646.39837280727,444.2617133130767,AAL,CDG,CDG,Climb,False,0.0,2023-01-25T21:39:00
a021ea1,KLM9231,United States,-76.62790848951646,65.85798430000028,34038.006505957834,526.8368796245405,KLM,DXB,CDG,Descent,False,0.18951593978854375,2023-01-25T23:10:00
a0198ef,DAL3838,United States,-39.62562909023791,40.64049695621958,11075.840695170917,314.67950530207156,DAL,FRA,JFK,Cruise,False,0.0,2023-01-25T22:48:00
a07b03c,AAL8698,United States,-71.76285155085094,-56.64999195523073,25491.003081182644,448.58901810855264,AAL,JFK,LAX,Climb,False,0.0,2023-01-25T07:35:00
a0c3fba,DAL1670,United States,67.92955659361584,-15.433966262542569,38918.16661717235,454.98806716054236,DAL,DFW,SIN,Descent,False,0.0,2023-01-25T03:50:00
a044cbc,DLH7012,United States,125.90683442093973,-35.71838502190037,35550.84000374933,542.3801433618571,DLH,LHR,JFK,Climb,False,0.0,2023-01-25T03:08:00
a041be6,DAL266,United States,-36.1082569525843,27.438843863022242,24297.616518385155,418.7780187716293,DAL,JFK,DFW,Descent,False,0.0,2023-01-25T20:12:00
a03c5e5,AAL8337,United States,134.28547339646303,19.999983351389773,27093.113890712728,344.5185287590574,AAL,DXB,LHR,Climb,False,0.0,2023-01-25T22:52:00
